,40_45dBZ,45_50dBZ,50_55dBZ,55_60dBZ,60_65dBZ,65_70dBZ,70_75dBZ,75_80dBZ,80+dBZ,Date,Region,Time(UTC)
0,14.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 20:00:22
1,153.0,389.0,268.0,15.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 20:00:22
2,28.0,100.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 20:00:22
0,37.0,53.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 20:17:40
1,291.0,420.0,161.0,7.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 20:17:40
2,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 20:17:40
0,22.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 20:35:00
1,157.0,293.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 20:35:00
2,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 20:35:00
0,21.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 20:52:22
1,128.0,140.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 20:52:22
2,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 20:52:22
0,33.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 21:09:41
1,86.0,143.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 21:09:41
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 21:09:41
0,41.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 21:27:00
1,66.0,165.0,85.0,4.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 21:27:00
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 21:27:00
0,45.0,77.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 21:44:19
1,112.0,162.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 21:44:19
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 21:44:19
0,48.0,102.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 22:01:43
1,93.0,143.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 22:01:43
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 22:01:43
0,41.0,90.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 22:19:06
1,51.0,72.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 22:19:06
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 22:19:06
0,37.0,59.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 22:36:31
1,27.0,68.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 22:36:31
2,20.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 22:36:31
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 22:53:53
1,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 22:53:53
2,6.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 22:53:53
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 23:11:23
1,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 23:11:23
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 23:11:23
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 23:28:46
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 23:28:46
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 23:28:46
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_1,2013-06-08 23:46:06
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_east_2,2013-06-08 23:46:06
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08-Jun-2013,miami_west_1,2013-06-08 23:46:06
0,55.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 13:02:53
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 13:02:53
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 13:02:53
0,43.0,72.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 13:20:16
1,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 13:20:16
2,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 13:20:16
0,34.0,36.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 13:37:37
1,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 13:37:37
2,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 13:37:37
0,84.0,127.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 13:55:03
1,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 13:55:03
2,12.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 13:55:03
0,197.0,366.0,122.0,3.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 14:12:26
1,3.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 14:12:26
2,41.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 14:12:26
0,214.0,460.0,138.0,7.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 14:29:46
1,99.0,166.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 14:29:46
2,61.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 14:29:46
0,270.0,485.0,139.0,3.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 14:47:06
1,211.0,306.0,83.0,5.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 14:47:06
2,35.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 14:47:06
0,168.0,343.0,101.0,3.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 15:04:30
1,240.0,332.0,78.0,6.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 15:04:30
2,73.0,117.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 15:04:30
0,159.0,193.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 15:21:57
1,250.0,374.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 15:21:57
2,49.0,57.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 15:21:57
0,125.0,190.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 15:39:20
1,158.0,274.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 15:39:20
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 15:39:20
0,111.0,119.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 15:56:38
1,171.0,329.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 15:56:38
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 15:56:38
0,16.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 16:13:56
1,186.0,227.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 16:13:56
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 16:13:56
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 16:31:18
1,57.0,199.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 16:31:18
2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 16:31:18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 16:48:38
1,132.0,226.0,102.0,12.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 16:48:38
2,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 16:48:38
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 17:05:57
1,49.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 17:05:57
2,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 17:05:57
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 17:23:15
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 17:23:15
2,11.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 17:23:15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 17:40:37
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 17:40:37
2,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 17:40:37
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 17:57:57
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 17:57:57
2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 17:57:57
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 18:15:24
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_2,2013-06-11 18:15:24
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_west_1,2013-06-11 18:15:24
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-Jun-2013,miami_east_1,2013-06-11 18:32:47
